Data Year,County,Dashboard Fuel Type Group,Fuel Type,Make,Model,Number of Vehicles
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Mercedes-Benz,EQE,1
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Mercedes-Benz,EQS,3
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Nissan,ARIYA,3
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,93
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Polestar,2,3
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Porsche,Taycan,2
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Rivian,R1S,4
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Rivian,R1T,9
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,2
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Subaru,Solterra,7
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,219
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,69
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,39
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model Y,143
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,6
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Toyota,bZ4X,1
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,ID.4,29
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,9
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Volvo,C40,2
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Volvo,C40 Recharge,2
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Volvo,XC40,1
2023,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Volvo,XC40 Recharge,1
2023,Mendocino,Diesel,Diesel,,,6017
2023,Mendocino,Gasoline,Flex Fuel,,,3680
2023,Mendocino,Gasoline,Gasoline,,,67534
2023,Mendocino,Gasoline Hybrid,Gasoline Hybrid,,,3406
2023,Mendocino,Other,Natural Gas,,,1
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,6
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,Q5,6
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,2
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,5
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X3,3
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,8
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,Xm,1
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3,11
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,2
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,170
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,20
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,50
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Escape Plug-In Hybrid,1
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,30
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In Hybrid,3
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,26
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,IONIQ PHEV,1
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,SONATA Plug-in Hybrid,4
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,TUCSON Plug-In Hybrid,4
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Grand Cherokee,5
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Wrangler,3
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Wrangler Unlimited,11
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,25
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,3
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Sportage Plug-In Hybrid,1
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Lexus,NX 450H+,2
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Lincoln,Aviator,1
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman PHEV,1
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mazda,CX-90 PHEV,3
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes-Benz,GLC,3
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes-Benz,S-Class,1
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,6
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,2
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,28
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-In Hybrid,75
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,118
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,RAV4 Prime,40
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S60,4
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S60 Recharge,1
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,6
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60 Recharge,3
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,7
2023,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90 Recharge,4
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Audi,Q4 e-tron,3
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron,8
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron GT,2
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron Sportback,1
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,1
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),BMW,i4,12
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),BMW,i7,2
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),BMW,iX,4
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Cadillac,LYRIQ,5
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EUV,47
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,74
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,15
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,14
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Fisker,Ocean,3
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Ford,E-Transit Cargo,3
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Ford,F-150 Lightning,32
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,12
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Ford,Mustang Mach-E,66
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),GMC,HUMMER EV,2
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Hyundai,IONIQ 5,22
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Hyundai,IONIQ 6,1
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Hyundai,IONIQ Electric,5
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Hyundai,KONA EV,22
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Kia,EV6,31
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,15
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,2
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Lexus,RZ 450e,2
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Lucid,Air,1
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),MINI,Hardtop 2 Door,1
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Mercedes-Benz,EQB,5
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Mercedes-Benz,EQE,2
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Mercedes-Benz,EQS,4
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Nissan,ARIYA,3
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,57
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Polestar,2,1
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Porsche,Taycan,3
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Rivian,R1S,4
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Rivian,R1T,11
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,1
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Subaru,Solterra,8
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,713
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,91
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,50
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model Y,411
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,2
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Toyota,bZ4X,17
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,ID.4,33
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,4
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Volvo,C40 Recharge,1
2023,Merced,Battery Electric (BEV),Battery Electric (BEV),Volvo,XC40,1
2023,Merced,Diesel,Diesel,,,6547
2023,Merced,Gasoline,Flex Fuel,,,11643
2023,Merced,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,1
2023,Merced,Gasoline,Gasoline,,,176069
2023,Merced,Gasoline Hybrid,Gasoline Hybrid,,,5668
2023,Merced,Other,Natural Gas,,,13
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,4
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A7,1
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,Q5,2
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,12
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,15
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X3,2
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,21
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3,11
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,3
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,CT6 PHEV,1
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,1
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,200
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,26
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,47
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Escape Plug-In Hybrid,8
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,159
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In Hybrid,5
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,49
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,IONIQ PHEV,8
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,SANTA FE Plug-in Hybrid,8
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,SONATA Plug-in Hybrid,12
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,TUCSON Plug-In Hybrid,5
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Grand Cherokee,6
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Wrangler,7
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Wrangler Unlimited,59
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,14
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,8
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Sorento Plug-In Hybrid,13
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Sportage Plug-In Hybrid,4
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover Sport,1
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Lexus,NX 450H+,4
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Lincoln,Aviator,3
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman PHEV,1
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mazda,CX-90 PHEV,1
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),McLaren,Artura,1
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes-Benz,C-Class,3
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes-Benz,GLC,3
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes-Benz,S-Class,2
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,11
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,1
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,16
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-In Hybrid,47
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,176
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,RAV4 Prime,50
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S60,2
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S60 Recharge,1
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S90,1
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,3
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60 Recharge,1
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,7
2023,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90 Recharge,2
2023,Modoc,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,1
2023,Modoc,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,1
2023,Modoc,Battery Electric (BEV),Battery Electric (BEV),Rivian,R1T,1
2023,Modoc,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,2
2023,Modoc,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,1
2023,Modoc,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model Y,1
2023,Modoc,Diesel,Diesel,,,1030
2023,Modoc,Gasoline,Flex Fuel,,,564
2023,Modoc,Gasoline,Gasoline,,,6501
2023,Modoc,Gasoline Hybrid,Gasoline Hybrid,,,126
2023,Modoc,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,1
2023,Modoc,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Escape Plug-In Hybrid,1
2023,Modoc,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,1
2023,Modoc,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Grand Cherokee,1
2023,Modoc,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Wrangler,1
2023,Modoc,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Wrangler Unlimited,1
2023,Modoc,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,1
2023,Modoc,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,2
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Audi,Q8 e-tron,1
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron,1
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron S Sportback,1
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),BMW,i4,1
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),BMW,iX,1
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EUV,2
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,7
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,2
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Ford,F-150 Lightning,3
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Ford,Mustang Mach-E,2
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Genesis,GV60,1
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Kia,EV6,1
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,1
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),MINI,Hardtop 2 Door,1
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Mercedes-Benz,EQB,1
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,3
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Polestar,2,1
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Rivian,R1S,3
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Rivian,R1T,6
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Subaru,Solterra,2
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,23
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,10
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,4
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model Y,28
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,ID.4,1
2023,Mono,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,1
2023,Mono,Diesel,Diesel,,,818
2023,Mono,Gasoline,Flex Fuel,,,610
2023,Mono,Fuel Cell (FCEV),Fuel Cell (FCEV),Hyundai,NEXO,1
2023,Mono,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,1
2023,Mono,Gasoline,Gasoline,,,10067
2023,Mono,Gasoline Hybrid,Gasoline Hybrid,,,336
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,Q5,3
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,2
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3,1
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,10
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,3
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,IONIQ PHEV,2
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Grand Cherokee,5
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Wrangler Unlimited,5
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover Sport,1
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Lexus,NX 450H+,1
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman PHEV,1
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes-Benz,C-Class,1
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes-Benz,GLC,1
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,1
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,4
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-In Hybrid,3
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,7
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,RAV4 Prime,31
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,1
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60 Recharge,3
2023,Mono,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,2
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Audi,Q4 e-tron,25
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Audi,Q4 e-tron Sportback,7
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Audi,Q8 e-tron,9
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Audi,Q8 e-tron Sportback,5
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Audi,RS e-tron GT,4
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron,42
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron GT,7
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron S,1
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron S Sportback,2
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron Sportback,6
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,33
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),BMW,i4,53
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),BMW,i7,1
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),BMW,iX,30
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Cadillac,LYRIQ,12
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Blazer EV,1
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EUV,139
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,280
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,14
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Cruise,Cruise AV,1
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,36
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Fisker,Ocean,9
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Ford,E-350,2
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Ford,E-Transit,2
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Ford,E-Transit Cargo,6
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Ford,F-150 Lightning,70
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,13
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Ford,Mustang Mach-E,162
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,1
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),GMC,HUMMER EV,3
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Genesis,GV60,11
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Hyundai,IONIQ 5,135
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Hyundai,IONIQ 6,17
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Hyundai,IONIQ Electric,12
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Hyundai,KONA EV,61
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-PACE,17
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Kia,EV6,43
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,47
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,12
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Lexus,RZ 450e,11
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Lucid,Air,28
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),MINI,Hardtop 2 Door,28
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Mazda,MX-30 EV,1
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Mercedes-Benz,B-Class,1
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Mercedes-Benz,EQB,17
2023,Monterey,Battery Electric (BEV),Battery Electric (BEV),Mercedes-Benz,EQE,18
